"lwage","educ","exper","expersq","black","south","smsa","nearc4","nearc2"
5.96357917785645,12,16,256,0,1,0,0,0
7.00850534439087,16,10,100,0,1,0,0,0
5.5012583732605,16,2,4,0,1,1,0,0
5.88053321838379,12,7,49,0,1,1,0,0
5.87773561477661,8,20,400,0,1,1,0,0
5.99146461486816,12,12,144,1,1,0,0,0
5.70378255844116,10,9,81,0,1,0,0,0
6.31535816192627,16,5,25,0,1,1,0,0
5.70378255844116,8,17,289,0,1,0,0,0
6.10924768447876,7,17,289,0,1,1,0,0
6.0137152671814,12,7,49,0,1,0,0,0
5.52146100997925,14,4,16,0,1,1,0,0
5.8200831413269,16,2,4,0,1,1,0,0
5.63478946685791,16,2,4,0,1,1,0,0
6.25958156585693,13,5,25,0,1,1,0,0
6.24027585983276,16,4,16,0,1,1,0,0
6.53813982009888,14,11,121,0,1,1,0,0
6.05208921432495,16,5,25,0,0,0,0,0
5.88887786865234,13,5,25,0,1,1,0,0
6.29526615142822,12,6,36,0,0,0,0,0
6.64509105682373,12,14,196,0,1,1,0,0
6.22455835342407,12,7,49,0,1,1,0,0
6.38181591033936,17,2,4,0,1,1,0,0
6.03787088394165,16,3,9,0,1,1,0,0
5.92692613601685,16,4,16,0,1,1,0,0
5.91079664230347,17,3,9,0,1,1,0,0
6.08221912384033,11,9,81,0,1,1,0,0
6.42810535430908,17,6,36,0,0,1,0,0
6.45362520217896,16,11,121,0,1,1,0,0
6.21460819244385,12,8,64,0,1,1,0,0
6.77422380447388,12,14,196,0,1,1,0,0
6.45362520217896,17,11,121,0,1,1,0,0
5.74620342254639,14,4,16,0,0,0,0,0
5.85793304443359,15,3,9,0,1,0,0,0
6.75343799591064,9,9,81,0,1,0,0,0
5.29831743240356,11,14,196,1,1,0,0,0
5.94803476333618,12,6,36,1,0,1,0,0
5.5012583732605,12,12,144,1,1,0,0,0
6.69456195831299,12,14,196,1,1,0,0,0
6.13556480407715,18,9,81,1,1,0,0,0
6.35784244537354,16,7,49,1,1,0,0,0
6.22653675079346,17,8,64,1,0,1,0,0
6.86901426315308,17,5,25,0,1,0,0,0
6.61069583892822,16,4,16,0,1,1,0,0
6.10924768447876,12,6,36,0,1,1,0,0
6.16541767120361,11,10,100,1,1,0,0,0
4.81218433380127,9,10,100,1,1,0,0,0
6.67708349227905,11,15,225,1,1,1,0,0
5.29831743240356,10,9,81,1,1,0,0,0
6.13556480407715,14,12,144,0,1,0,0,0
5.41610050201416,10,13,169,0,1,0,0,0
6.35784244537354,13,9,81,0,1,1,0,0
5.19295692443848,8,18,324,1,1,0,0,0
5.78382539749146,9,16,256,1,0,0,0,0
6.0137152671814,7,15,225,1,1,0,0,0
5.29831743240356,10,9,81,1,1,0,0,0
6.28971576690674,16,7,49,0,1,0,0,0
5.86929702758789,16,6,36,0,1,0,0,0
5.52146100997925,11,11,121,0,1,0,0,0
6.54102993011475,16,6,36,0,1,0,0,0
6.04025459289551,12,10,100,0,1,0,0,0
5.90263319015503,12,15,225,0,1,1,0,0
5.86078643798828,11,7,49,0,1,0,0,0
6.81673574447632,16,9,81,0,1,1,0,0
6.80239486694336,13,9,81,0,1,0,0,0
5.70378255844116,7,13,169,0,1,0,0,0
5.7268476486206,10,11,121,0,1,0,0,0
6.16331481933594,7,14,196,0,1,1,0,0
5.82894563674927,11,11,121,1,1,0,0,0
6.1377272605896,9,14,196,1,1,1,0,0
5.29831743240356,12,12,144,1,1,0,0,0
5.75257253646851,15,3,9,1,1,0,0,0
6.43775177001953,16,8,64,1,1,0,0,0
5.53733444213867,12,12,144,1,1,0,0,0
6.10924768447876,9,12,144,0,1,0,0,0
5.92692613601685,12,6,36,1,1,0,0,0
5.70378255844116,12,8,64,1,0,1,0,0
5.89715385437012,12,8,64,1,1,0,0,0
6.62007331848145,18,3,9,1,0,1,0,0
6.37842607498169,15,7,49,1,1,1,0,0
5.57973003387451,10,15,225,1,1,1,0,0
5.70378255844116,9,10,100,1,1,1,0,0
5.96614694595337,6,21,441,1,1,0,0,0
6.21460819244385,10,15,225,0,1,0,0,0
6.10924768447876,12,11,121,0,1,0,0,0
5.57215404510498,12,9,81,0,1,0,0,0
6.06842565536499,14,7,49,0,1,0,0,0
5.2574954032898,10,14,196,1,1,0,0,0
6.72022008895874,14,14,196,0,1,0,0,0
6.24027585983276,16,8,64,1,1,1,1,0
6.27098846435547,13,11,121,1,0,1,1,0
5.95324325561523,16,4,16,1,1,0,1,0
6.21460819244385,13,8,64,0,1,0,1,0
6.56807804107666,15,8,64,0,1,1,1,0
6.15697908401489,16,5,25,0,1,1,1,0
6.15273284912109,12,6,36,1,1,0,1,0
6.02344751358032,13,6,36,1,0,1,1,0
5.8141303062439,12,7,49,0,1,0,1,0
6.17586708068848,13,15,225,0,1,1,1,0
6.21460819244385,12,6,36,0,1,0,1,0
6.56948137283325,12,13,169,0,1,0,1,0
6.26339817047119,13,7,49,1,1,0,1,0
